"﻿SITEID","TITLE","lng","lat"
"50011910000008","南川****网吧）","107.177888","29.141686"
"50011910000015","南川****源网吧","107.104296","29.160385"
"50011910000016","南川****闲吧）","107.111481","29.157585"
"50011910000017","南川****下网吧","107.11435","29.154782"
"50011910000018","南川****造网吧","107.102878","29.163988"
"50011910000019","南川****族网吧","107.177888","29.141686"
"50011910000021","南川****友网吧","107.090865","29.16108"
"50011910000022","南川****景网吧","107.177888","29.141686"
"50011910000023","南川****网城）","107.102483","29.163395"
"50011910000024","南川****网络）","107.112554","29.155802"
"50011910000025","南川****会所)","107.098929","29.157143"
"50011910000026","南川****爱网吧","106.986109","29.260224"
"50011910000027","南川****乐部）","107.115885","29.158074"
"50011910000029","南川****缘网吧","106.995234","29.087566"
"50011910000032","南川****代网吧","107.058858","29.114882"
"50015310000002","北部****婷网吧","106.559495","29.669424"
"50015310000003","北部****嘉网吧","106.59279","29.693158"
"50015310000004","北部****蓼网吧","106.500336","29.686898"
"50015310000005","北部****舟网吧","106.585005","29.688565"
"50015310000006","亚联****会所）","106.575792","29.646292"
"50015310000007","北部****兴网吧","106.570781","29.654004"
"50015310000008","北部****福网吧","106.581639","29.638101"
"50015310000009","北部****园网吧","106.566618","29.642468"
"50015310000010","北部****缘网吧","106.53495","29.62575"
"50015310000011","北部****龙网吧","106.538464","29.626079"
"50015310000012","北部****飚网吧","106.536345","29.627253"
"50015310000013","北部****彩网吧","106.530888","29.623242"
"50015310000016","北部****渺网吧","106.537658","29.625755"
"50015310000017","北部****座网吧","106.487351","29.639527"
"50015310000018","北部****豆网吧","106.562362","29.673018"
"50015310000019","北部****网吧）","106.563379","29.56754"
"50015310000020","北部****会所）","106.533009","29.624697"
"50015310000021","北部****网络）","106.537158","29.636809"
"50015310000022","北部****舟网吧","106.493822","29.638217"
"50015310000024","北部****林网吧","106.482263","29.630631"
"50015310000026","重庆****渝网吧","106.585319","29.633102"
"50015310000027","北部****会所）","106.510609","29.607333"
"50015310000028","北部****会所）","106.555267","29.606629"
"50015310000029","北部****山网吧","106.539059","29.611068"
"50015310000031","北部****酷网吧","106.530635","29.544606"
"50015310000032","北部****星网吧","106.557083","29.613047"
"50015310000033","北部****朵网吧","106.209382","29.284954"
"50015310000034","北部****视网吧","106.588446","29.058154"
"50015310000035","北部****人网吧","108.712823","30.942818"
"50015310000038","北部****森网吧","106.564686","29.662242"
"50015310000039","北部****色网吧","106.548475","29.633175"
"50015310000040","奔月****月网吧","106.487261","29.639508"
"50015310000041","重庆****连网吧","106.558651","29.703794"
"50015310000043","北部****特网吧","106.55179","29.627206"
"50015310000044","永驰****驰网吧","106.473661","29.640025"
"50022210000003","重庆****网吧）","106.826363","29.084747"
"50022210000007","綦江****网吧）","106.661632","29.037194"
"50022210000010","綦江****网吧）","106.760685","28.660199"
"50022210000011","綦江****网吧)","106.683367","28.613699"
"50022210000013","綦江****网吧)","106.663292","29.037207"
"50022210000016","綦江****网吧）","106.653735","29.033287"
"50022210000020","綦江****网吧）","106.712862","28.949156"
"50022210000021","綦江****会所）","106.679237","28.87614"
"50022210000023","綦江****网吧）","106.654105","29.034298"
"50022210000024","（加****诚网吧","106.712862","28.949156"
"50022210000030","重庆****网吧）","106.659767","29.040582"
"50022210000031","綦江****网吧）","106.72561","28.748535"
"50022210000036","綦江****网吧）","106.656223","29.045924"
"50022210000039","綦江****网吧）","106.665444","29.03233"
"50022210000040","綦江****俱乐部","106.662669","29.035703"
"50022210000045","綦江****网吧）","106.672573","28.998796"
"50022210000048","綦江****网吧）","106.712974","28.949271"
"50022210000051","重庆****网吧）","106.656608","29.033579"
"50022210000052","綦江****网吧）","106.51155","29.001717"
"50022210000053","綦江****网吧)","106.72542","28.74895"
"50022210000057","綦江****网吧）","106.665542","28.770592"
"50022210000060","綦江****在线）","106.664934","29.037125"
"50022210000065","(加****欣网吧","106.760685","28.660199"
"50022210000066","綦江****网吧）","106.674529","28.900687"
"50022210000068","綦江****网吧）","106.772228","28.930274"
"50022210000069","(加****A区)","106.663564","29.023866"
"50022210000070","綦江****网吧）","106.720753","28.583033"
"50022210000071","綦江****网吧)","106.727658","28.745694"
"50022210000072","綦江****网吧）","106.765318","28.835884"
"50022210000073","綦江****网吧）","106.655922","29.033783"
"50022210000076","綦江****网吧）","106.6705","29.034492"
"50022210000077","綦江****网吧)","106.760685","28.660199"
"50022210000078","綦江****网吧）","106.748237","29.053562"
"50022210000079","重庆****网吧）","106.664985","29.023774"
"50022210000080","綦江****网吧）","106.672371","29.001883"
"50022210000085","重庆****网吧）","106.660857","29.041968"
"50022210000087","重庆****代网吧","106.663302","29.037254"
"50022210000088","綦江****网吧)","106.659849","29.027532"
"50022210000090","綦江****网吧）","106.683367","28.613699"
"50022210000093","綦江****B区）","106.663564","29.023866"
"50022310000003","潼南****潮网吧","105.840918","30.181976"
"50022310000007","潼南****幻网吧","105.722959","30.097178"
"50022310000009","潼南****天网吧","105.819711","30.184397"
"50022310000011","潼南****月网吧","105.725341","30.095191"
"50022310000013","潼南****极网吧","105.79842","29.91512"
"50022310000014","潼南****南网吧","105.838472","30.183301"
"50022310000015","潼南****昌网吧","105.82521","30.183998"
"50022310000016","潼南****俱乐部","105.843484","30.174443"
"50022310000017","潼南****络会所","105.843484","30.174443"
"50022310000018","潼南****乐网吧","106.379759","29.602139"
"50022310000019","潼南****络会所","105.82441","30.183727"
"50022310000020","潼南****缘网吧","105.753337","30.222137"
"50022310000021","潼南****络会所","105.818303","30.185498"
"50022310000022","潼南****纪网吧","105.82254","30.183296"
"50022310000023","潼南****络会所","105.845181","30.194655"
"50022310000024","潼南****锋网吧","105.842848","30.172005"
"50022310000026","潼南****络会所","105.82521","30.183998"
"50022310000028","潼南****络会所","105.843484","30.174443"
"50022310000029","潼南****极网吧","105.771293","30.034445"
"50022310000031","潼南****络会所","105.82254","30.183296"
"50022310000032","潼南****梦网吧","105.91886","30.253778"
"50022310000033","潼南****成网吧","105.819984","30.182436"
"50022310000034","潼南****辉网吧","105.82521","30.183998"
"50022310000035","潼南****络会所","105.842848","30.172005"
"50022310000036","潼南****鸽网吧","105.897945","29.9642"
"50022310000037","潼南****休闲吧","105.753498","30.222314"
"50022310000040","潼南****源网吧","105.847975","30.202512"
"50022310000041","潼南****络会所","105.851221","30.197884"
"50022310000042","潼南****旺网吧","105.771293","30.034445"
"50022310000043","潼南****络会所","105.838185","30.171071"
"50022310000045","潼南****络会所","105.850012","30.195509"
"50022310000046","潼南****络会所","105.844385","30.198249"
"50022310000047","潼南****诚网吧","105.839915","30.182377"
"50022310000053","潼南****源网吧","105.615729","30.160816"
"50022310000056","潼南****河网吧","105.624085","30.158217"
"50022310000057","潼南****络会所","105.880631","30.332246"
"50022310000061","潼南****络会所","105.755868","30.213885"
"50022410000001","铜梁****会所）","106.556191","29.565459"
"50022410000002","铜梁****会所）","106.059109","29.850669"
"50022410000003","铜梁****会所）","106.079394","29.823032"
"50022410000005","铜梁****会所）","106.061188","29.847035"
"50022410000006","铜梁****代网吧","106.074523","29.842644"
"50022410000007","铜梁****会所）","106.067559","29.850419"
"50022410000009","铜梁****会所)","106.059523","29.849231"
"50022410000010","铜梁****会所）","106.069074","29.849646"
"50022410000011","铜梁****会所）","106.058782","29.840677"
"50022410000012","铜梁****鑫网吧","106.169975","29.822834"
"50022410000013","铜梁****会所）","106.069087","29.849391"
"50022410000014","铜梁****会所）","106.144839","29.851197"
"50022410000015","铜梁****乐部）","106.054468","29.84187"
"50022410000017","铜梁****会所）","106.08269","29.823307"
"50022410000018","铜梁****人网吧","106.064129","29.841864"
"50022410000019","铜梁****网城）","106.069073","29.839112"
"50022410000020","铜梁****会所）","106.054001","29.844955"
"50022410000021","铜梁****会所）","106.144839","29.851197"
"50022410000022","铜梁****洪网吧","105.937613","29.577811"
"50022410000023","铜梁****馨网吧","106.046465","29.867592"
"50022410000024","铜梁****会所)","106.061027","29.836552"
"50022410000025","铜梁****侠网吧","106.062484","29.849394"
"50022410000026","铜梁****会所）","106.064912","29.845648"
"50022410000028","铜梁****乐部）","106.069746","29.846235"
"50022410000029","铜梁****会所）","106.054294","29.845889"
"50022410000030","铜梁****锋网吧","106.173411","29.815011"
"50022410000031","铜梁****宇网吧","105.8845","29.846096"
"50022410000032","铜梁****悦网吧","105.885162","29.846706"
"50022410000034","铜梁****旺网吧","105.963731","29.515192"
"50022410000035","铜梁****容网吧","106.080326","29.648548"
"50022410000036","铜梁****天网吧","106.013059","29.573652"
"50022410000038","铜梁****乐网吧","106.037456","29.995689"
"50022410000040","铜梁****会所）","106.046465","29.867592"
"50022410000043","铜梁****族网吧","106.122415","29.720344"
"50022510000002","大足****龙网吧","105.633454","29.643659"
"50022510000003","大足****缘网吧","105.732995","29.708258"
"50022510000005","大足****网吧 ","105.73412","29.704672"
"50022510000006","大足****兴网吧","105.71902","29.703884"
"50022510000007","大足****会所）","105.722374","29.708793"
"50022510000008","大足****岛网吧","105.731679","29.706294"
"50022510000009","重庆****顺网吧","105.771859","29.567287"
"50022510000011","大足****来网吧","105.71902","29.703884"
"50022510000012","大足****顺网吧","106.454864","29.53113"
"50022510000013","大足****络会所","105.727422","29.704887"
"50022510000014","大足****络会所","105.720407","29.703572"
"50022510000015","大足****兴网吧","105.84101","29.637721"
"50022510000016","大足****网城）","105.721068","29.701471"
"50022510000017","大足****阳网吧","105.737839","29.706544"
"50022510000021","大足****才网吧","105.632391","29.643705"
"50022510000024","大足****务中心","105.717164","29.703631"
"50022510000025","大足****络会所","105.721006","29.704465"
"50022510000027","大足****村网吧","105.67746","29.542947"
"50022510000028","大足****强网城","105.771859","29.567287"
"50022510000029","大足****界网吧","105.940539","29.684962"
"50022510000030","大足****兵网吧","105.771859","29.567287"
"50022510000031","大足****艺网吧","105.933347","29.766615"
"50022510000032","大足****川网吧","105.736542","29.70251"
"50022510000034","大足****络会所","105.628582","29.563282"
"50022510000035","大足****军网吧","105.994637","29.664606"
"50022510000036","大足****神网吧","105.777956","29.559509"
"50022510000037","大足****阳网吧","105.793938","29.66309"
"50022510000039","大足****祥网吧","105.815861","29.549334"
"50022510000040","大足****速网吧","105.735292","29.704794"
"50022510000044","大足****捷网吧","106.525813","29.385636"
"50022510000045","大足****你网吧","105.933347","29.766615"
"50022510000046","大足****廖网吧","105.763808","29.5744"
"50022510000048","大足****星网吧","105.717888","29.707896"
"50022510000050","大足****络会所","108.999317","28.450123"
"50022510000051","大足****络会所","105.747626","29.660709"
"50022510000052","大足****鹰网吧","105.726836","29.703987"
"50022510000053","大足****美网吧","105.719581","29.706057"
"50022510000054","大足****林网吧","105.676212","29.769443"
"50022610000001","荣昌****华网吧","105.605394","29.408067"
"50022610000002","荣昌****尚网吧","109.201846","28.7531"
"50022610000005","荣昌****地网吧","105.605394","29.408067"
"50022610000006","重庆****州网城","105.603357","29.410084"
"50022610000007","荣昌****纪网吧","105.60304","29.410415"
"50022610000008","荣昌****聚网吧","105.611825","29.41052"
"50022610000009","荣昌****业网吧","105.605394","29.408067"
"50022610000010","重庆****纪网吧","106.570323","29.562039"
"50022610000012","荣昌****车网吧","105.60403","29.410039"
"50022610000013","荣昌****网网吧","105.607215","29.41955"
"50022610000015","荣昌****浪网吧","116.560656","39.976619"
"50022610000016","荣昌****闲会所","105.61159","29.410827"
"50022610000017","荣昌****格网吧","105.597892","29.408036"
"50022610000020","荣昌****仕网吧","105.60403","29.410039"
"50022610000021","荣昌****诚网吧","105.589654","29.406932"
"50022610000022","荣昌****好网吧","105.60403","29.410039"
"50022610000023","荣昌****友网吧","105.590353","29.418605"
"50022610000025","荣昌****盖网吧","105.609325","29.408064"
"50022610000026","荣昌****兴网吧","105.605394","29.408067"
"50022610000027","荣昌****益网吧","105.60061","29.409278"
"50022610000029","荣昌****馨网吧","105.597097","29.407464"
"50022610000031","荣昌****鸟网吧","105.534876","29.377834"
"50022610000032","荣昌****达网吧","105.534688","29.376365"
"50022610000035","荣昌****手网吧","105.529469","29.37682"
"50022610000036","荣昌****彬网吧","105.596146","29.407802"
"50022610000039","荣昌****虫网吧","105.596402","29.407649"
"50022610000040","荣昌****网吧）","105.572159","29.524938"
"50022610000041","荣昌****怡网吧","105.553927","29.568691"
"50022610000042","荣昌****玖网吧","105.457355","29.438679"
"50022610000043","荣昌****翔网吧","105.479242","29.36476"
"50022610000044","荣昌****谊网吧","105.476529","29.362671"
"50022610000045","荣昌****正网吧","105.479242","29.36476"
"50022610000046","荣昌****宇网吧","105.477917","29.361542"
"50022610000048","荣昌****乐网吧","105.479242","29.36476"
"50022610000051","荣昌****文网吧","105.579925","29.323754"
"50022610000052","荣昌****波网吧","105.490882","29.513084"
"50022610000053","荣昌****年网吧","105.599759","29.489763"
"50022610000054","荣昌****寻网吧","105.484672","29.285785"
"50022610000055","荣昌****点网吧","105.580111","29.324664"
"50022610000056","荣昌****速网吧","105.40244","29.638822"
"50022610000057","荣昌****月网吧","105.40244","29.638822"
"50022610000058","荣昌****浪网吧","105.40244","29.638822"
"50022610000059","荣昌****君网吧","105.489136","29.510762"
"50022610000060","荣昌****洒网吧","105.572159","29.524938"
"50022610000063","荣昌****豆网吧","105.534211","29.378252"
"50022610000064","荣昌****络会所","105.599942","29.410323"
"50022610000066","亚联****网吧）","105.596541","29.408324"
"50022610000067","荣昌****未用）","105.603148","29.409195"
"50022610000068","荣昌****铜网吧","105.530512","29.375503"
"50022610000069","荣昌****地网吧","105.610413","29.41428"
"50022610000071","荣昌****络会所","105.591908","29.412605"
"50022610000072","荣昌****络会所","105.594652","29.414074"
"50022610000073","荣昌****网吧）","105.608455","29.419638"
"50022710000001","璧山****山网城","106.560592","29.56607"
"50022710000002","璧山****会所）","106.242986","29.469004"
"50022710000003","璧山****球网吧","106.161434","29.417496"
"50022710000004","璧山****闲中心","106.232819","29.566556"
"50022710000007","璧山****美网吧","106.240942","29.602456"
"50022710000008","璧山****情网吧","106.241125","29.470977"
"50022710000011","璧山****闲会所","106.237992","29.591384"
"50022710000012","璧山****都网吧","106.228188","29.591302"
"50022710000013","璧山****全网吧","106.936593","28.96448"
"50022710000014","璧山****凰网城","106.234831","29.598604"
"50022710000016","璧山****龙网吧","106.233444","29.595589"
"50022710000018","璧山****鸟网吧","106.233302","29.579555"
"50022710000023","璧山****浪网吧","106.155955","29.413361"
"50022710000024","璧山****乐网吧","106.164164","29.417205"
"50022710000026","（璧****潮网吧","106.239011","29.558194"
"50022710000027","璧山****驰网吧","106.148465","29.412735"
"50022710000028","璧山****限网吧","106.224888","29.440357"
"50022710000030","璧山****宝网吧","106.221116","29.4406"
"50022710000037","璧山****络会所","106.243098","29.467652"
"50022710000038","璧山****会所）","106.224888","29.440357"
"50022710000039","璧山****通网吧","106.244626","29.597026"
"50022710000040","璧山****斯网吧","106.238096","29.572175"
"50022710000042","璧山****星网吧","106.232379","29.564083"
"50022710000043","璧山****会所）","106.241973","29.48046"
"50022710000048","壁山****缘网吧","106.530635","29.544606"
"50022710000052","璧山****年网吧","106.302415","29.839945"
"50022710000053","璧山****美网吧","106.240049","29.576745"
"50022710000054","璧山****春网吧","106.242783","29.591778"
"50022710000056","璧山****科网吧","106.292613","29.783169"
"50022710000057","璧山****丰网吧","106.239452","29.551797"
"50022710000058","璧山****纪网吧","106.231202","29.601653"
"50022710000061","璧山****华网吧","106.241535","29.475313"
"50022710000065","璧山****汇网吧","106.241535","29.475313"
"50022710000069","璧山****会所）","106.239148","29.601081"
"50022710000070","璧山****鸿网吧","106.245109","29.478685"
"50022710000073","璧山****通网吧","106.234579","29.577964"
"50022710000075","璧山****盟网吧","106.237537","29.590961"
"50022710000076","璧山****达网城","106.237992","29.591384"
"50022710000077","璧山****会所）","106.238633","29.571339"
"50022710000078","璧山****海网吧","106.236619","29.562163"
"50022710000079","璧山****园网吧","106.241638","29.600594"
"50022710000081","（璧****号网咖","106.234147","29.599185"
"50022810000001","梁平****扬网吧","107.804974","30.676921"
"50022810000002","梁平****宇网吧","107.658267","30.533746"
"50022810000003","梁平****点网吧","107.804295","30.678299"
"50022810000004","梁平****鸟网吧","107.588972","30.54457"
"50022810000005","梁平****蓝网吧","107.81924","30.721694"
"50022810000007","梁平****元网吧","107.805602","30.679043"
"50022810000008","梁平****缘网吧","107.799157","30.674635"
"50022810000010","梁平****缘网吧","107.801866","30.682403"
"50022810000011","梁平****松网吧","107.798712","30.67498"
"50022810000012","梁平****纪网吧","107.80822","30.677964"
"50022810000014","梁平****闲网吧","107.80822","30.677964"
"50022810000015","梁平****峰网吧","107.803052","30.67523"
"50022810000016","梁平****玲网吧","107.803052","30.67523"
"50022810000017","梁平****红网吧","107.609084","30.640432"
"50022810000018","梁平****络会所","107.803052","30.67523"
"50022810000019","梁平****年网吧","107.803052","30.67523"
"50022810000020","梁平****闲会所","107.789717","30.667181"
"50022810000021","梁平****心网吧","107.738234","30.848027"
"50022810000022","梁平****宙网吧","107.808264","30.679096"
"50022810000024","梁平****络会所","107.802496","30.675835"
"50022810000025","梁平****顺网吧","107.524883","30.744006"
"50022810000026","梁平****星网吧","107.802602","30.672707"
"50022810000027","梁平****鸟网吧","107.804564","30.677901"
"50022810000028","梁平****达网吧","107.550441","30.595127"
"50022810000029","梁平****骄网吧","107.558962","30.616792"
"50022810000030","梁平****度网吧","107.979709","30.658987"
"50022810000031","梁平****发网吧","107.552203","30.598042"
"50022810000032","梁平****龙网吧","107.807881","30.677186"
"50022810000033","梁平****浪网吧","107.809233","30.674796"
"50022810000035","梁平****展网吧","107.802025","30.676389"
"50022810000036","梁平****珑网吧","107.549404","30.592333"
"50022810000037","梁平****游网吧","107.798904","30.674399"
"50022810000038","梁平****雨网吧","107.807016","30.678648"
"50022810000039","梁平****扬网吧","107.69832","30.802095"
"50022810000040","梁平****宏网吧","107.68932","30.662861"
"50022810000041","梁平****宛网吧","107.778395","30.667801"
"50022810000042","梁平****人网吧","107.808161","30.678172"
"50022910001001","城口****网网吧","108.671102","31.951178"
"50022910001002","城口****家网吧","108.667704","31.95027"
"50022910001003","城口****日网吧","108.671102","31.951178"
"50022910001004","城口****游网吧","108.668274","31.950631"
"50022910001006","城口****云网吧","108.674826","31.950699"
"50022910001007","城口****居网吧","108.673629","31.954321"
"50022910001008","城口****网吧）","108.670992","31.951198"
"50022910001009","重庆****网吧）","108.673484","31.954423"
"50022910001010","城口****奇网吧","108.6729","31.953612"
"50022910001011","城口****星网吧","106.543204","29.491126"
"50023010000001","丰都****乐网吧","107.737837","29.876064"
"50023010000002","丰都****络会所","107.742363","29.875535"
"50023010000004","丰都****子网吧","107.997555","29.843666"
"50023010000005","丰都****动网吧","107.742789","29.873092"
"50023010000007","丰都****昌网吧","107.729835","29.868603"
"50023010000009","丰都****代网吧","107.99541","29.843018"
"50023010000011","丰都****感网吧","107.739245","29.873483"
"50023010000014","丰都****达网吧","107.872798","30.02499"
"50023010000015","丰都****纪网吧","107.706806","29.877345"
"50023010000017","丰都****昕网吧","107.707215","29.878444"
"50023010000018","丰都****会所)","108.778086","28.832715"
"50023010000019","丰都****网吧）","107.735731","29.871954"
"50023010000022","丰都****网吧）","107.837517","29.890596"
"50023010000023","丰都****禧网吧","107.871073","30.023859"
"50023010000024","丰都****星网吧","107.737944","29.872127"
"50023010000025","丰都****纪网吧","107.837517","29.890596"
"50023010000027","丰都****浪网吧","107.744654","29.877032"
"50023010000028","丰都****扬网吧","107.729825","29.868095"
"50023010000029","丰都****启点）","107.747549","29.878925"
"50023010000031","丰都****雨网吧","107.728678","29.869142"
"50023010000032","丰都****灵网吧","107.735731","29.871954"
"50023010000033","丰都****飞网吧","107.80437","30.050435"
"50023010000034","丰都****人网吧","107.837517","29.890596"
"50023010000035","丰都****锋网吧","107.739496","29.8719"
"50023010000038","丰都****海网吧","107.871446","30.02645"
"50023010000040","丰都****停业）","107.745859","29.877541"
"50023010000041","丰都****网吧）","107.745449","29.875704"
"50023010000042","丰都****网吧）","107.746375","29.87576"
"50023010000043","丰都****居网吧","107.871073","30.023859"
"50023010000044","丰都****叶网吧","107.737888","29.865761"
"50023010000046","丰都****会所）","107.739496","29.8719"
"50023010000047","丰都****会所）","107.729846","29.868785"
"50023010000048","丰都****限网吧","107.797243","29.925918"
"50023010000049","丰都****狗网吧","107.797243","29.925918"
"50023010000050","丰都****鑫网吧","107.62786","29.997049"
"50023010000052","丰都****会所）","107.737753","29.874133"
"50023010000053","丰都****捷网吧","107.62786","29.997049"
"50023010000054","丰都****叶网吧","107.687882","29.76805"
"50023010000056","丰都****停业）","107.740595","29.843995"
"50023010000057","丰都****会所）","107.837517","29.890596"
"50023010000059","丰都****鸟网吧","107.735731","29.871954"
"50023010000060","丰都****龙网吧","107.74139","29.87234"
"50023010000062","丰都****会所）","107.735731","29.871954"
"50023010000067","丰都****痕网吧","107.743318","29.875001"
"50023010000068","丰都****城网吧","107.871073","30.023859"
"50023010000070","丰都****民网吧","107.99541","29.843018"
"50023010000071","丰都****顿中）","107.727969","29.869111"
"50023010000072","丰都****鑫网吧","108.16188","29.590629"
"50023010000077","丰都****飞网吧","108.161901","29.892062"
"50023010000079","丰都****乐部）","107.62786","29.997049"
"50023010000080","丰都****虹网吧","107.874465","30.028908"
"50023110000004","垫江****位网吧","107.387916","30.268607"
"50023110000005","垫江****约网吧","107.362444","30.327608"
"50023110000006","垫江****越网吧","107.35862","30.341684"
"50023110000007","垫江****悦网吧","107.271488","30.213427"
"50023110000009","垫江****上网吧","107.348152","30.337244"
"50023110000011","垫江****话网吧","107.35633","30.337594"
"50023110000012","垫江****智网吧","107.271139","30.209049"
"50023110000013","垫江****奇网吧","107.362863","30.084674"
"50023110000016","垫江****阳网吧","107.361596","30.342243"
"50023110000018","垫江****仔网吧","107.437244","30.097412"
"50023110000019","垫江****尚网吧","107.355626","30.336909"
"50023110000023","垫江****乐网吧","107.418418","30.222496"
"50023110000025","垫江****源网吧","107.467099","30.29765"
"50023110000026","垫江****纪网吧","107.344844","30.326215"
"50023110000029","垫江****源网吧","107.433884","30.098839"
"50023110000030","垫江****缘网吧","107.440118","30.098481"
"50023110000031","垫江****蓝网吧","107.356058","30.336827"
"50023110000032","垫江****林网吧","107.361566","30.341117"
"50023110000033","垫江****典网吧","107.353795","30.336245"
"50023110000034","垫江****恒网吧","107.361596","30.342243"
"50023110000035","垫江****语网吧","107.355626","30.336909"
"50023110000036","垫江****网网吧","107.33608","30.02055"
"50023110000037","垫江****星网吧","107.35633","30.337594"
"50023110000039","垫江****胜网吧","107.362863","30.084674"
"50023110000040","垫江****络会所","107.354398","30.336259"
"50023110000041","垫江****流网吧","107.353865","30.336226"
"50023110000042","垫江****家网吧","107.448848","30.478694"
"50023110000043","垫江****士网吧","107.444445","30.259498"
"50023110000045","垫江****海网吧","107.356914","30.336016"
"50023110000046","垫江****叶网吧","107.304003","30.269181"
"50023110000047","垫江****阳网吧","107.397647","30.401234"
"50023110000048","垫江****点网吧","107.36082","30.338214"
"50023110000049","垫江****极网屋","107.270353","30.211295"
"50023110000052","垫江****线网吧","107.355626","30.336909"
"50023110000053","垫江****扬网吧","107.355106","30.337088"
"50023110000054","垫江****鑫网吧","107.467099","30.29765"
"50023110000055","垫江****光网吧","107.294004","30.080863"
"50023110000057","垫江****下网吧","107.35037","30.339119"
"50023110000058","垫江****飞网吧","107.429351","30.308103"
"50023210000001","武隆****宇网吧","107.617293","29.399947"
"50023210000002","武隆****人网吧","107.772427","29.334631"
"50023210000005","武隆****宁网吧","107.765996","29.330727"
"50023210000007","武隆****怡网吧","107.074279","29.837124"
"50023210000008","武隆****平网吧","108.079894","30.500895"
"50023210000009","武隆****浪网吧","106.46441","29.564641"
"50023210000011","武隆****极网吧","107.756246","29.331688"
"50023210000012","武隆****东网吧","107.768038","29.331324"
"50023210000013","武隆****华网吧","107.766226","29.330957"
"50023210000014","武隆****光网吧","107.769796","29.332912"
"50023210000015","武隆****纪网吧","107.384871","29.45768"
"50023210000016","武隆****游网吧","107.881586","29.397551"
"50023210000018","武隆****声网吧","108.930597","28.422531"
"50023210000019","武隆****阳网吧","107.547515","29.393153"
"50023210000020","武隆****龙网城","107.754898","29.32751"
"50023210000021","武隆****代网吧","107.547307","29.392262"
"50023210000022","武隆****乐网吧","107.888133","29.244818"
"50023210000023","武隆****祥网吧","107.774358","29.434021"
"50023210000024","武隆****心网吧","107.547307","29.392262"
"50023210000025","武隆****闲网吧","107.486103","29.338384"
"50023210000027","武隆****坤网吧","107.771315","29.340513"
"50023210000028","武隆****亨网吧","107.765496","29.330311"
"50023210000029","武隆****友网吧","108.96349","28.909949"
"50023210000031","武隆****河网吧","107.617491","29.399643"
"50023210000032","武隆****逸网吧","107.551109","29.399708"
"50023310000002","忠县****鹏网吧","107.879104","30.380762"
"50023310000005","忠县****间网吧","108.051424","30.306022"
"50023310000007","忠县****天网吧","107.732723","30.308146"
"50023310000008","忠县****客网吧","108.047822","30.299137"
"50023310000012","忠县****浪网吧","108.038688","30.298155"
"50023310000013","忠县****河网吧","108.079132","30.501489"
"50023310000014","忠县****网络屋","107.747255","30.398017"
"50023310000019","忠县****鹏网吧","108.040419","30.294937"
"50023310000020","忠县****神网吧","108.054013","30.307256"
"50023310000021","忠县****8网吧","107.704605","30.360327"
"50023310000022","忠县****语网吧","108.049742","30.301905"
"50023310000024","忠县****伟网吧","107.876648","30.388577"
"50023310000025","忠县****三网吧","108.079132","30.501489"
"50023310000026","忠县****客网吧","108.049426","30.298837"
"50023310000028","忠县****份网吧","107.653241","30.285301"
"50023310000029","忠县****飞网吧","108.029931","30.305797"
"50023310000030","忠县****恒网吧","107.729542","30.306314"
"50023310000035","忠县****宇网吧","108.037251","30.199954"
"50023310000036","忠县****月网吧","108.044054","30.296468"
"50023310000037","忠县****勇网吧","108.205252","30.42703"
"50023310000039","忠县****来网吧","108.130031","30.295582"
"50023310000041","忠县****鹰网吧","107.658222","30.283593"
"50023310000043","忠县****话网吧","108.044956","30.297994"
"50023310000044","忠县****网络屋","108.039128","30.294574"
"50023310000047","忠县****屿网吧","108.054339","30.304374"
"50023310000055","忠县****云网吧","107.748376","30.393944"
"50023310000056","忠县****克网吧","108.044014","30.296449"
"50023310000058","忠县****驰网吧","108.04517","30.297086"
"50023310000059","忠县****翰网吧","107.731827","30.308138"
"50023310000060","忠县****云网吧","107.939341","30.133171"
"50023310000061","忠县****日网吧","107.59924","30.244685"
"50023310000062","忠县****发网吧","107.958604","30.217433"
"50023310000063","忠县****空网吧","108.009075","30.383695"
"50023310000064","忠县****林网吧","108.037251","30.199954"
"50023310000066","忠县****浪网吧","106.43922","29.409068"
"50023310000069","忠县****泡网吧","108.079894","30.500895"
"50023310000070","忠县****毛网吧","108.020696","30.210472"
"50023310000073","忠县****龙网吧","108.018199","30.208189"
"50023410000003","开县****代网吧","108.38926","31.277101"
"50023410000005","开县****络会所","108.401471","31.168011"
"50023410000006","开县****间网城","108.428104","31.17803"
"50023410000009","开县****源网城","108.377729","31.164086"
"50023410000010","开县****速网吧","108.437544","31.211068"
"50023410000011","开县****友网吧","108.227993","31.10593"
"50023410000012","开县****雯网吧","108.315492","31.001185"
"50023410000013","开县****勇网吧","108.317346","31.00449"
"50023410000014","开县****叶网吧","108.317346","31.00449"
"50023410000015","开县****晶网吧","108.253864","30.965869"
"50023410000016","开县****蚁网吧","108.416661","31.172267"
"50023410000017","开县****深网吧","108.479353","31.418198"
"50023410000018","开县****网吧)","108.403407","31.176204"
"50023410000019","开县****红网吧","108.430571","31.09397"
"50023410000021","开县****络会所","106.553728","29.564986"
"50023410000022","开县****下网吧","108.386637","31.169003"
"50023410000023","开县****络会所","108.405624","31.176685"
"50023410000024","开县****林网吧","108.420423","31.172581"
"50023410000025","开县****帝网城","108.406205","31.175735"
"50023410000027","开县****河网城","108.416913","31.17338"
